user_id,restaurant_name,user_rating
UfdCNa0oFo0VWrFKVj1RUQ,Johnny Pepperoni,5
UfdCNa0oFo0VWrFKVj1RUQ,Karma Kafe,1
UfdCNa0oFo0VWrFKVj1RUQ,Satay Malaysian Cuisine,4
UfdCNa0oFo0VWrFKVj1RUQ,Yeung II Sushi Asian Cuisine,4
Ufeg2fJ9H4__6i2Z06trhA,Barbuto,3
UfoyomE4M7JF5Gg7tI5Vkg,Del Frisco’s Grille,5
UfoyomE4M7JF5Gg7tI5Vkg,Hamilton Pork,3
UfoyomE4M7JF5Gg7tI5Vkg,Midtown Philly Steaks,5
UfoyomE4M7JF5Gg7tI5Vkg,The Hamilton Inn,5
UfqSCUqT6qnu3Hm-RkzCOw,Amanda’s Restaurant,3
UfqSCUqT6qnu3Hm-RkzCOw,Benny Tudino’s Pizzeria,4
UfqSCUqT6qnu3Hm-RkzCOw,Bin 14,3
UfqSCUqT6qnu3Hm-RkzCOw,Cafe Matt & Meera,4
UfqSCUqT6qnu3Hm-RkzCOw,Charrito’s,3
UfqSCUqT6qnu3Hm-RkzCOw,Dozzino,4
UfqSCUqT6qnu3Hm-RkzCOw,East LA,3
UfqSCUqT6qnu3Hm-RkzCOw,Elysian Cafe,5
UfqSCUqT6qnu3Hm-RkzCOw,Fiore Deli of Hoboken,5
UfqSCUqT6qnu3Hm-RkzCOw,Grimaldi’s,4
UfqSCUqT6qnu3Hm-RkzCOw,Illuzion,2
UfqSCUqT6qnu3Hm-RkzCOw,Karma Kafe,4
UfqSCUqT6qnu3Hm-RkzCOw,La Bouche Cafe,3
UfqSCUqT6qnu3Hm-RkzCOw,La Isla Restaurant,4
UfqSCUqT6qnu3Hm-RkzCOw,Mamoun’s Falafel Restaurant,4
UfqSCUqT6qnu3Hm-RkzCOw,Margherita’s Pizzeria,4
UfqSCUqT6qnu3Hm-RkzCOw,Onieals,4
UfqSCUqT6qnu3Hm-RkzCOw,Panello,4
UfqSCUqT6qnu3Hm-RkzCOw,Pho Nomenon Noodle & Grill,3
UfqSCUqT6qnu3Hm-RkzCOw,Satay Malaysian Cuisine,4
UfqSCUqT6qnu3Hm-RkzCOw,Sri Thai Thai Restaurant,3
UfqSCUqT6qnu3Hm-RkzCOw,The Cuban Restaurant and Bar,5
UfqSCUqT6qnu3Hm-RkzCOw,The Spotted Pig,5
UfqSCUqT6qnu3Hm-RkzCOw,Zafra Kitchen,3
UfqSCUqT6qnu3Hm-RkzCOw,bwè kafe,3
Ufw8lEYXGLKUA93filkvDQ,Zack’s Oak Bar & Restaurant,5
Ug3TVDqmpFlZlGLK9qlQWw,Birch Hoboken,1
UgBDpUb2KdqcYLktA-JmQA,Takashi,5
UgElwyoyRMyRqgTy8FZB3w,Oscar’s Place,5
UgGI41lUCi2Up2ZBIoFlLg,Barbuto,3
UgGI41lUCi2Up2ZBIoFlLg,Employees Only,5
UgGI41lUCi2Up2ZBIoFlLg,The Spotted Pig,3
UgNrReN5e_5RC3gwHgjjDQ,Blue Eyes Restaurant,5
UgNrReN5e_5RC3gwHgjjDQ,Bubby’s High Line,5
UgNrReN5e_5RC3gwHgjjDQ,Hoboken Turtle Club,4
UgNrReN5e_5RC3gwHgjjDQ,Jack Austin’s,4
UgNrReN5e_5RC3gwHgjjDQ,The Park,5
UgiYTINH7OMwcspJxfRGKg,Sugar Factory,5
UgkboKD7ffBCN_vEnSPiNg,Very Fresh Noodles,2
Ugkj8kpI-fZzDHflo5O2gA,Bagatelle - NY,3
Ugkj8kpI-fZzDHflo5O2gA,Fig & Olive,4
Ugkj8kpI-fZzDHflo5O2gA,The Standard Grill,3
Uguh8A_sPabWRuGIQGOaoA,Robongi,2
Uguh8A_sPabWRuGIQGOaoA,The Lobster Place,5
Uguh8A_sPabWRuGIQGOaoA,The Spotted Pig,5
UgxA0BxAgv72bhooQvAbsQ,Hoboken Bar & Grill,3
UgxA0BxAgv72bhooQvAbsQ,The Little Grocery Downtown,5
UgxxIf-OPCzQmOBWlQjRZg,Los Tacos No.1,4
UgyzCt5nDMsKqZlKMA9XnQ,Adoro Lei,5
Ugz2YkL2OffT7W83YXWqBQ,Del Posto,5
Uh0CsXcJv0ytkCsTlyps_Q,Noodlefan,4
Uh7jKrnWxPIxh4PsIrctag,Po Wong Restaurant,5
UhAHzo7pAfzS5N0dRMoUAg,O’Bagel,4
UhCO2MKEj7skqLkgwnuFJw,Hudson Clearwater,4
UhGGwYbsZS-au1U_THBYsQ,Arthurs,3
UhGGwYbsZS-au1U_THBYsQ,House of Que,5
UhGGwYbsZS-au1U_THBYsQ,Tutta Pesca,4
UhIVQV42GfuMBzVG3S7Erw,Conga Cafe,5
UhIVQV42GfuMBzVG3S7Erw,Mikie Squared Bar & Grill,5
UhUcpGCKhJvMw0hEsosgqQ,Anthony David’s,4
UhUcpGCKhJvMw0hEsosgqQ,Dozzino,3
UhUcpGCKhJvMw0hEsosgqQ,Willie McBrides,3
UhcCO3blAtS0RGq7lWfrsg,Artichoke Basille’s Pizza & Bar,3
UhcCO3blAtS0RGq7lWfrsg,Mémé Mediterranean,3
Uhdv7XJKNgsB28kDPZYTpQ,The Standard Grill,4
Uhheb9qnHlFz2eGDwcyiNQ,Fig & Olive,2
Uhk3zNqSUReUlMiuc5s8gQ,Hoboken Bar & Grill,1
UhnQVJS-jH5jP2aEFL_QPw,House of Que,1
UhvhD0Rb3R2ZemAmYLbw_Q,Bin 14,5
UhvhD0Rb3R2ZemAmYLbw_Q,The Madison Bar & Grill,3
Ui2CftgLopgEcj_64WHHuw,Employees Only,5
Ui4u6nmkEYJHN1DGt0VZyA,Malatesta Trattoria,2
Ui6cqIMuqYZT2jH0iDi18g,Los Tacos No.1,5
UiAZ7ch4GCwNtT373QcB7Q,Johnny Pepperoni,4
UiCrfMOZshmSfCWbHoPwTw,Los Tacos No.1,5
UiEhGzuSnhSB2Dmxvyilkw,The Spotted Pig,4
UiHWk_Edl4sxINiWEt20vg,Tommy’s Family Restaurant,5
UiMHla97teDzXO8bklmCxA,Valbella,5
UiSqOeburft4b6IHfTPPsA,Malibu Diner,5
UiW9IHayhJ9tf9GpCPRjZw,East LA,1
UiZX-dWMhqTY2iJfIZhQsA,Valbella,4
Uifh0wZO9S7I2eGWEXhteQ,Catch,4
UimUfAPeN3l86EAvAj1leg,Del Frisco’s Grille,5
UimUfAPeN3l86EAvAj1leg,Fox and Crow,5
UimUfAPeN3l86EAvAj1leg,King Szechuan Palace,5
Uj4f8-6f6qxwDI1Cqwbd6A,Catch,1
UjPNT3y8-4eWvBDHdRmmjw,Bareburger,2
UjPNT3y8-4eWvBDHdRmmjw,Court Street Restaurant & Bar,1
UjRQKbUvV1-xB_wWyOQw1w,Andrea Salumeria,5
UjRQKbUvV1-xB_wWyOQw1w,Rumba’s Cafe,5
UjZWtrmNId9ypvHQ686qgw,Artichoke Basille’s Pizza & Bar,3
UjbDKehsPKc69po3Mdj2hA,La Isla Restaurant - Uptown,4
UjdygFSfxJkjsxnwMBi0rg,Casa La Femme,5
UjjFWxYU4jsj12XJlF6m3w,Amanda’s Restaurant,5
Ujq5XSZBQGUU8_WoiXJxRA,Malatesta Trattoria,4
UjqgFZaHw8jLPmffc71ENg,Employees Only,4
Uk2q4eyEURYOx4evShWIDg,The Park,3
Uk4aTFbdLPuSgwkn-rbqEQ,Wafels & Dinges,3
Uk54koR0lji7FtvKkP1feA,Del Posto,5
Uk7e8Z-EvxxXSqZG_VKvxQ,East LA,1
UkA6k3h7RmyTadC3CpSX1w,New Thanh Hoai,4
UkFZfq1780L4Qtc547WxSQ,Catch,2
UkMICNJfFeKKHE97U_vmNA,Marco’s Italian Deli & Pizzeria,5
UkNRAoIvnE0mYDmyxifefA,Ainsworth Hoboken,5
UkUv8TJ8zW9lMR2HH81o_w,Takashi,3
UkgTfezOAs54vLGZZEPuOg,Los Tacos No.1,5
UklgZxXxoWnrigWiWyn6VA,Komegashi Too,1
Ukmq0fCTcq-b6tgoZit0IQ,East LA,4
Ukz1a5nuNHXPdFC9bhrWcw,Greektown,1
Ul8D0Zv5q5yTdGRLiQRItQ,M & P Biancamano,5
UlDd0kBQYvvqU5Ehn4AgcA,Los Tacos No.1,5
UlE-sBZMpBE3FUOC9dOTsQ,Del Posto,5
UlIBeG54D-mbZB4ep2tAxQ,Jack Austin’s,2
UlStJ6Lng4VddTW6jy-AeQ,The Spotted Pig,2
Ulb4o-ZgjHWpXKfLiVRxUw,Sugar Factory,3
UlcSNAC4bNlYdgGK2RQEcA,Karma Kafe,5
UlcietBdpTwvP9im_pfH6Q,Casa La Femme,5
UlcietBdpTwvP9im_pfH6Q,Entwine,4
UlcietBdpTwvP9im_pfH6Q,Fig & Olive,5
UlcietBdpTwvP9im_pfH6Q,The Park,3
UljZjtTNLYbLxlOJH-HwaA,Morimoto,5
UlmC9YJ0PixlHhQF8tm5Dg,Takashi,4
Ulo76_3Q77jRzVg4Zj5dLw,Morimoto,4
UlubZUC0n9AOkVPwEowD5A,Catch,2
Um5wrwe1IZYtnJeITRoc3Q,Fig & Olive,3
UmMMdiTM8YSC27xUCcYtqQ,Vivi Bubble Tea,5
UmRTaNX_ch2IC_dzFvsBkg,Del Posto,3
UmbCpHnhVHxN76kbi5W5tg,Employees Only,4
Umi_pM1UT-_YyZ_rpEmxqQ,Chicken Factory,5
Umi_pM1UT-_YyZ_rpEmxqQ,Congress Station,4
Umi_pM1UT-_YyZ_rpEmxqQ,New Thanh Hoai,4
UmoMXXENFml5_dyK8f95MQ,Chart House,4
UmpLAu9-YhJV41m5ormXDw,EN Japanese Brasserie,5
UmpLAu9-YhJV41m5ormXDw,Employees Only,4
UmpLAu9-YhJV41m5ormXDw,Hudson Clearwater,4
UmpLAu9-YhJV41m5ormXDw,Malatesta Trattoria,3
UmpLAu9-YhJV41m5ormXDw,Takashi,3
UmpLAu9-YhJV41m5ormXDw,The Lobster Place,3
UmpLAu9-YhJV41m5ormXDw,The Spotted Pig,4
UmqRM82yArTcpLUX5AG6Ow,Morimoto,5
UmqRM82yArTcpLUX5AG6Ow,Very Fresh Noodles,5
Un2TASlqPJckZlcqYNeuEg,Bin 14,1
Un5UxsdzgwyFKslTpnEOjg,Komegashi Too,1
UnER19kQ4BbMk5pFsAibUA,Morimoto,5
UnFxkF_eim_Pf9JfHjHktQ,Chart House,5
UnFxkF_eim_Pf9JfHjHktQ,The Hamilton Inn,4
UnGgQKmRm-z94nePyRH-6g,Bareburger,3
UnGgQKmRm-z94nePyRH-6g,La Isla Restaurant,5
UnGgQKmRm-z94nePyRH-6g,bwè kafe,4
UnHs03HmIRPo0GIyzbmXhA,Wafels & Dinges,4
UnVF3LxcnGDiPUv4o7VtjQ,The Park,4
UnmkP7wnrq291-7OsBoMvA,Morimoto,5
UnzUpv3bXQDLLBJnJ2N19A,Okinawa Sushi & Grill,5
UnzUpv3bXQDLLBJnJ2N19A,The Cuban Restaurant and Bar,5
Uo0dEAk820QqJwCiMfAvxg,Artichoke Basille’s Pizza & Bar,4
Uo0dEAk820QqJwCiMfAvxg,The Lobster Place,4
UoBL_fpBGX5__hSMfmfLRA,The Spotted Pig,5
UoHtfkOyESeTymf1JC7i8A,Sugar Factory,5
UoKCeRHidxSC1zRynpacxw,New Thanh Hoai,5
UoNM7qfOTfthTslR3bgPSw,Pilsener Haus & Biergarten,3
UoY-TsM6zyCATrigrbcwQw,Fig & Olive,5
Uoa5vniFBvUk19fqfY4JKA,Hoboken Bar & Grill,5
Uoa5vniFBvUk19fqfY4JKA,Pilsener Haus & Biergarten,2
UocdIOePj6f2JCEjmwcP8Q,Ahri’s Kitchen,4
UocdIOePj6f2JCEjmwcP8Q,GP’s Restaurant,3
UocdIOePj6f2JCEjmwcP8Q,The Hamilton Inn,4
UoegGD3gEPT-6AaSvQGAwg,B.Good,5
UoegGD3gEPT-6AaSvQGAwg,Komegashi Too,1
Uog4YiFaZZTQacH5NVwXAA,Benny Tudino’s Pizzeria,1
Uoi3LBKh5SADV-Jo8GW1TQ,Los Tacos No.1,5
UosFnqM06WPU3-XYjOfgpA,White Star Bar,5
Uoy54oYIM7GfzwODl-cNqQ,Illuzion,3
Up2G7nJypgdDPo079CiTfA,The Lobster Place,5
Up4qKufcJ6fdOM1ravn3Xw,Del Posto,5
UpEW-MP3eswQ532IRIZYgQ,Pilsener Haus & Biergarten,5
UpGCwmzA8S5K5jUwQU1T5Q,EN Japanese Brasserie,5
UpGCwmzA8S5K5jUwQU1T5Q,Malatesta Trattoria,4
UpGZGULvJxdZ9NrX5qaCQg,The Wild Son,5
UpIB4nT9HNsmMqlkaATOlg,Employees Only,4
UpKNkX8zbLlyww2yngLYRA,Employees Only,5
UpRgC4UeuK3FGBgC0IEDHw,The Hamilton Inn,5
UpX07ow6L2CYZ91V-zdXHg,EN Japanese Brasserie,5
UpXLo5Zlr2F7e2XM_ewZ-w,Ayame Hibachi & Sushi,5
UpdmtmhpBLtAmpxR9be3vg,Takashi,5
Upf_nlovjFZzTpzb8FuDeQ,Hamilton Pork,5
UpfvpVYXNNrCk5Ju3oKFLQ,GP’s Restaurant,5
UpfvpVYXNNrCk5Ju3oKFLQ,Hamilton Pork,5
UphFAZLkCvrVWMy47WFKCQ,Wallse,4
UphusxXzeKDlKa4U0Ka2kQ,Bagatelle - NY,5
Upi9IWb2BCYnHQZq2fvKSQ,Del Posto,4
Upi9IWb2BCYnHQZq2fvKSQ,Morimoto,4
UpycSB8boTVslFpjqJhP8g,Robongi,4
UpzQXhRuUZ-uuL9ZfVqILQ,White Star Bar,3
Uq43kmkH7WImdXO5-vPfyw,Grimaldi’s,4
Uq5uQKCvgR8vx6x3In6OlA,Cafe Matt & Meera,1
Uq68JWuuRIyeWLt2VMeeeA,Chart House,3
Uq8-55NwkpjvMjZyy6t1Pg,Ruth’s Chris Steak House,5
UqPwnw64ortxJkp4v-CmXQ,Oscar’s Place,5
UqTEKqdanBTbV7YT8XkiIA,Fig & Olive,2
UqTEKqdanBTbV7YT8XkiIA,The Standard Grill,2
UqU-Xp-C0E0mc9dM5CBR8w,La Ripaille,4
UqoCsGbFcm4rq4ViqC7xGg,Mémé Mediterranean,4
Uqo_F0qKjR5t2S6TqhlArw,10th & Willow Bar & Grill,4
Uqo_F0qKjR5t2S6TqhlArw,Amanda’s Restaurant,5
Uqo_F0qKjR5t2S6TqhlArw,Arthurs,2
Uqo_F0qKjR5t2S6TqhlArw,Bin 14,3
Uqo_F0qKjR5t2S6TqhlArw,Cafe Matt & Meera,4
Uqo_F0qKjR5t2S6TqhlArw,Court Street Restaurant & Bar,2
Uqo_F0qKjR5t2S6TqhlArw,Karma Kafe,3
Uqo_F0qKjR5t2S6TqhlArw,La Isla Restaurant - Uptown,2
Uqo_F0qKjR5t2S6TqhlArw,Mamoun’s Falafel Restaurant,5
Uqo_F0qKjR5t2S6TqhlArw,Mikie Squared Bar & Grill,2
Uqo_F0qKjR5t2S6TqhlArw,Otto Strada,4
Uqo_F0qKjR5t2S6TqhlArw,O’Bagel,4
Uqo_F0qKjR5t2S6TqhlArw,Pilsener Haus & Biergarten,4
Uqo_F0qKjR5t2S6TqhlArw,Schnackenberg’s Luncheonette,4
Uqo_F0qKjR5t2S6TqhlArw,Sorellina,4
Uqo_F0qKjR5t2S6TqhlArw,The Cuban Restaurant and Bar,5
Uqoep7WP3mX3Zen-y9RpLg,Amanda’s Restaurant,2
UqprOL3VdHtJt8jASTJBtQ,The Cuban Restaurant and Bar,5
Uqs2QOzshJV0UDxFJ1Z5vQ,The Cuban Restaurant and Bar,1
UqsPjnRhILdQJ5sf97xTAw,Onieals,2
UqtjJQoIFiwSU6rkY0lCBw,Morimoto,5
UqvDO00A9nzsq3jUKF9V0w,Empanadas Cafe,4
UqvDO00A9nzsq3jUKF9V0w,Pho Nomenon Noodle & Grill,5
Uqz6AsyRfrYuLv2SuD5f4w,Ozu Foods,4
Uqz6AsyRfrYuLv2SuD5f4w,The Hamilton Inn,3
Ur8oX2jGslG3kqHbNj5V_g,Los Tacos No.1,5
UrAGHtSqu_TpEzQPbtIPgw,Leo’s Grandevous,2
UrJA5F6tU3mNxtWx5yRoEg,The Spotted Pig,1
UrN-Kyf4-N3bKooHDl8oAw,Willie McBrides,5
UrNDB46JWkJjM5nL5JiHMQ,Cafe Michelina,1
UrXxcyEa-tf0Esv3i8pgoA,Jack Austin’s,2
UrkwSZvP8y0x9f0ETGDzfg,Sugar Factory,5
UrnK5Unqy6kSbLP52Vy-6w,Hamilton Pork,5
UrovR8DrQJoOaBiaDdqNog,Chart House,3
Urx2J4L8dokd_IHqCCjYyA,The Cuban Restaurant and Bar,5
Urx2J4L8dokd_IHqCCjYyA,Trattoria Saporito,1
Ury6oFMGzvEezTOiXV-qdQ,Employees Only,5
Ury6oFMGzvEezTOiXV-qdQ,Fig & Olive,2
Us3I5QvFtuaDxFkFhTkRQA,Artichoke Basille’s Pizza & Bar,3
Us4v64cApQ_B-hbvvzcv4A,Wafels & Dinges,5
Us5jX683fY7JW2ZgcakpMQ,Benny Tudino’s Pizzeria,3
Us5jX683fY7JW2ZgcakpMQ,Mamoun’s Falafel Restaurant,4
Us5jX683fY7JW2ZgcakpMQ,Napoli’s Brick Oven Pizza,4
Us5jX683fY7JW2ZgcakpMQ,Pilsener Haus & Biergarten,4
Us5jX683fY7JW2ZgcakpMQ,Schnackenberg’s Luncheonette,3
UsC34wEi_Eq2Us2QYbOpng,Grand Vin,5
UsC34wEi_Eq2Us2QYbOpng,Onieals,5
UsC34wEi_Eq2Us2QYbOpng,The Cuban Restaurant and Bar,5
UsF3qbiqUoy4mzkQqndUPg,Fig & Olive,2
UsGIv7mURUUMwA8hFGiUaw,Morimoto,5
UsN5MM13f4F5tu35oZnxvQ,Bin 14,5
UsN5MM13f4F5tu35oZnxvQ,O’Bagel,5
UsN5MM13f4F5tu35oZnxvQ,The Madison Bar & Grill,4
UsPei_dCsiXZ8W1Buvhk-Q,Hansel ‘n Griddle,5
UsPei_dCsiXZ8W1Buvhk-Q,The Cuban Restaurant and Bar,5
UsRKpjmKs62-aYCaKX1lzg,Benny Tudino’s Pizzeria,3
UsaRUHfI_i5-wXPpj_zRLw,Tony Boloney’s,2
UscE5-jUIyvE94KooUvW9Q,Morimoto,5
UshbQwon7PVx1kQ0Nslvrg,City Bistro,5
UshbQwon7PVx1kQ0Nslvrg,Hudson Tavern,4
UsjhLeBBL4HmtNOKayGXFQ,Makai Poké,5
UsqH5b1Y4PSkJBcOgo9Djg,Bin 14,5
UsqH5b1Y4PSkJBcOgo9Djg,La Isla Restaurant,4
UsqH5b1Y4PSkJBcOgo9Djg,Lola’s,3
UsqH5b1Y4PSkJBcOgo9Djg,Pilsener Haus & Biergarten,3
Usyjn3AzLOM0zwK5vk2YeA,Artichoke Basille’s Pizza & Bar,4
Usyjn3AzLOM0zwK5vk2YeA,Los Tacos No.1,5
Ut37BeF3IeNIhZsfOr3tUg,Catch,4
Ut8HqulmwhtScd56RktUzA,Tutta Pesca,5
UtBCtQAKQ_keiKKc6b85OA,Catch,5
UtEmtJm0q-8tUQOMGnfi4g,Chart House,4
UtEmtJm0q-8tUQOMGnfi4g,Cooper’s Union,4
UtEmtJm0q-8tUQOMGnfi4g,Del Frisco’s Grille,4
UtEmtJm0q-8tUQOMGnfi4g,Empanadas Cafe,4
UtEmtJm0q-8tUQOMGnfi4g,La Isla Restaurant,3
UtEmtJm0q-8tUQOMGnfi4g,Pilsener Haus & Biergarten,4
UtGuKz0WBpLmz1Iu3N8Ysw,Anthony David’s,5
UtHV5ixDhtLTBygNtnEfKw,San Marino Restaurante,1
UtZNpFuPRRhibeUve9xveg,The Spotted Pig,1
Ut_C-dmHsuWknVj4svCQ1w,Hudson Clearwater,5
Ut_zwsWHTC5gjv-kbQsetA,Oscar’s Place,5
Utb5wBSd-WyoRT0EFPZV-A,JeJu Noodle Bar,5
UtcLnEM3sBuDwkMIOjQPsA,The Clam,2
Utxku2e5Kn5qRvvKF8IGKg,Sugar Factory,4
Utxku2e5Kn5qRvvKF8IGKg,The Park,4
Utzft8aaqiYhZb-uyrl8EA,San Giuseppe,5
Uu-6iVPxiXbydb4W1oPNpg,Los Tacos No.1,5
Uu3wLBjmtqLvoL-eHUrv3A,The Spotted Pig,4
Uu8resAMUQxAwbv3LOKjPA,Yeung II Sushi Asian Cuisine,1
UuFtAs8Btg2HR52o9Pn7Yg,Perry St,4
UuIV0u8o37Yb15XXq6NVtA,Komegashi Too,3
UuLQJR0WDuWFvTPrbRb0xg,Very Fresh Noodles,5
Uub9wRdgvSt3CDy_pkQmQA,Satay Malaysian Cuisine,5
Uub9wRdgvSt3CDy_pkQmQA,Sushi Lounge,4
UuiMLG9_SkCUFpL_GDzFrg,Bang Cookies,5
UumNrhNvSCBZiYRE_Z88hA,Sugar Factory,4
Uun2dxEPQwNT2j-mwlGwRg,Ultramarinos,5
UuqcKEc8PDfQ6RlOrqBZnw,Del Posto,5
UvCzqptkOgA4K8qkzp_R_A,The Park,4
UvDp2ONyZo5OQjd8uzkiqA,Napoli’s Brick Oven Pizza,5
UvH6Hf49ScOvyuF8Rw6leg,Takashi,5
UvHJj8OCrmUTRbCxwAIkhw,Perry St,5
UvOctA7NhWqbx2OZE_J23A,Wallse,1
UvPopSfzDJPUUy4Pxsm8DQ,Komegashi Too,2
UvWacgNSN5H8j7_DUv2dMw,The Park,1
UvtIbiFt0occWz2AVjQu6Q,Morimoto,4
UvuVnNvsTS12mBCiWSbPcA,Bagatelle - NY,5
UwQwjeNgga5_CHzzgrckOQ,Westville Hudson,4
UwbD5S3Py0be-CBqiDX50g,Fig & Olive,5
UwkALClSg9FGwlRoGYbOQA,Village Pourhouse,5
UwnisHo-iRUlVIuUVymP7Q,Halifax,5
Uwo-V75sWdeaTNIwBr2liA,Artichoke Basille’s Pizza & Bar,2
Uwo-V75sWdeaTNIwBr2liA,Catch,4
Uwo-V75sWdeaTNIwBr2liA,Mamoun’s Falafel Restaurant,4
Uwo-V75sWdeaTNIwBr2liA,Wafels & Dinges,4
UwrGztTOdfbY9bUccvx8dw,Chart House,5
UwsliCqP7_7tnenImVuKgw,Sugar Factory,3
UwsliCqP7_7tnenImVuKgw,The Standard Grill,5
Ux2yaiCPnQXL5ZVkxSXonA,Chart House,4
UxHjUPQncugrXHAmS5qpNg,Employees Only,2
UxIDxFkUIE6VvvFfc4NkHw,Adoro Lei,5
UxIUrQGdGI423_VtZPjJTA,EN Japanese Brasserie,2
UxKhu8XJAElnUaBwD3QuYw,Wafels & Dinges,5
UxNnhS3wznDfq3XmVKegRQ,Barbuto,1
UxqNuue88HWfVf1ht1bkIg,Catch,1
UxwwInlQKvBKwqbhWB2Vvw,Empanadas Cafe,5
UxxG8L_x74za-z64f7-vFg,Artichoke Basille’s Pizza & Bar,3
Uy-nYP_rv9dgpsbHwMvJxw,EN Japanese Brasserie,4
Uy-nYP_rv9dgpsbHwMvJxw,Hudson Clearwater,5
Uy-nYP_rv9dgpsbHwMvJxw,Los Tacos No.1,5
Uy-nYP_rv9dgpsbHwMvJxw,STK Downtown,1
Uy-nYP_rv9dgpsbHwMvJxw,The Clam,4
Uy-nYP_rv9dgpsbHwMvJxw,The Spotted Pig,4
UyIgTC00MsZZJ4r5AayuUQ,Anthony David’s,5
UyOK15rcU7hLk4BPxc7U0Q,Charrito’s,4
UyOK15rcU7hLk4BPxc7U0Q,Satay Malaysian Cuisine,4
UyP92L6g5GLNyBBD5fR0kg,Del Posto,5
UyTQk3v7NVjFe_Vr_I74Rg,The Spotted Pig,4
UyTQk3v7NVjFe_Vr_I74Rg,The Standard Grill,4
UyZsPhj02ONevOLCqzehNQ,Fiore Deli of Hoboken,5
UyahPFdg1CqOILMDf_LDQw,Anthony David’s,3
UyahPFdg1CqOILMDf_LDQw,Moran’s,5
UyahPFdg1CqOILMDf_LDQw,Onieals,4
UyahPFdg1CqOILMDf_LDQw,Sunnyside Cafe & Eatery,5
Uyc7wXmobgGdrCNs7NhKLw,Catch,2
Uyh1-6lrIeQcvD6iXONJew,Black Bear Bar & Grill,4
Uynyl_vqDkGScyl6paShfg,Sugar Factory,5
Uz8rVhlXCd89JUCqNY7qlg,The Ear Inn,4
UzTulO5Pv72Jz8sikE-_YQ,Chef Of India,5
UzvK3v7RkWWDnQjxRX5w4A,Bareburger,4
UzvK3v7RkWWDnQjxRX5w4A,Benny Tudino’s Pizzeria,4
UzvK3v7RkWWDnQjxRX5w4A,East LA,2
UzvK3v7RkWWDnQjxRX5w4A,Napoli’s Brick Oven Pizza,4
UzvK3v7RkWWDnQjxRX5w4A,San Giuseppe,3
Uzvm6gIRdg8ClgpgNLUe5w,The Lobster Place,4
UzyzdKhRVc5wsPKUzNV68w,Hamilton Pork,5
UzzHzbUyW2P8MYC9GufA4Q,STK Downtown,4
V-3eSwJLx2Z2gk_pHPW-3w,Dilli Junction,5
V-6NHmRSCTsQgXNckNPUMw,The Hutton,3
V-LtKqXX9tQb2Jdt-VkfzA,Bareburger,5
V-Wm7MJRL0XyV-lTwzS-Vw,Bubby’s High Line,4
V-_FscFKibEqEZD4jklrQA,Bang Cookies,3
V-_FscFKibEqEZD4jklrQA,Fig & Olive,5
V-g2AH0lYrk4LUYxB5jMlw,Catch,4
V-gBnKCl-478SqR1E3bFYg,Karma Kafe,5
V-jR7K2XB9ijvpA4pbO2ig,Entwine,5
V-jR7K2XB9ijvpA4pbO2ig,La Ripaille,2
V-jR7K2XB9ijvpA4pbO2ig,The Spotted Pig,2
V-jWpZcbGuvIWLyZQbtZHA,Casa La Femme,5
V-mt811-od9N2qCeETQn8A,Barbuto,2
V-q4UB-s86cya2Y0WCbKtA,The Park,5
V-uUm9Nr67vmXeLtu9iMGg,Bubby’s High Line,4
V-uUm9Nr67vmXeLtu9iMGg,Dig Inn,4
V-uUm9Nr67vmXeLtu9iMGg,Hudson Clearwater,5
V-uUm9Nr67vmXeLtu9iMGg,Left Bank,5
V-uUm9Nr67vmXeLtu9iMGg,The Quarter,3
V-uUm9Nr67vmXeLtu9iMGg,Untitled,5
V-uUm9Nr67vmXeLtu9iMGg,Westville Hudson,2
V-uxtBbwQVP8LAn07bjFqA,Hamilton Pork,1
V-zDLaG_CEWGdTwBURM9pA,Wallse,5
V0-_z3Q2hwTMGgOXD0J24Q,Entwine,1
V0-dkcjdQRHprNYvhV-ybA,Dozzino,5
V0-oaJwXJJ0KIZXf3Y0NCQ,Zafra Kitchen,5
V06fk6iTbYiGYRRlA2Xcow,Morimoto,5
V0PbM2gqa05RbXdyw8Tk-g,Ali Baba,5
V0RbvdCXjBsemsJZBX6_5Q,The Standard Grill,2
V0TZpjyzN50UoxK_E0sAag,STK Downtown,5
V0_-dXaZJgxqySbkT4XNOw,Charrito’s,5
V0_-dXaZJgxqySbkT4XNOw,Turning Point of Hoboken,5
V0_H3f7FVS_nRt43A2QlVw,Los Tacos No.1,4
V0_H3f7FVS_nRt43A2QlVw,Mr Wraps,4
V0ebLLFf4SV5RekdKAn8rQ,Perry St,3
V0gix0BGWAmMHyYo88zd9g,Stingray Lounge,5
V0pHxw0cO1WNwykQDNn0Ng,STK Downtown,3
V0quEtY84rjOuaJOF_n1oA,City Bistro,4
V16qSj5kkd6_MCWX47400Q,Zap’s,1
V1G0mOd7s93wlINGcEOdEw,10th & Willow Bar & Grill,5
V1G0mOd7s93wlINGcEOdEw,Arthurs,4
V1G0mOd7s93wlINGcEOdEw,Benny Tudino’s Pizzeria,3
V1G0mOd7s93wlINGcEOdEw,Bin 14,3
V1G0mOd7s93wlINGcEOdEw,Fiore Deli of Hoboken,5
V1G0mOd7s93wlINGcEOdEw,Illuzion,4
V1G0mOd7s93wlINGcEOdEw,Johnny Pepperoni,3
